age,ethnicity,ethnicity_confidence,gender,gender_confidence,human_confidence,tag_location,url,user
50-59,white,97,male,99,99,"[22, 38, 6, 6]",2857,34
40-49,white,89,male,99,98,"[41, 43, 7, 7]",2857,34
30-39,white,96,male,99,54,"[81, 47, 6, 6]",2857,34
0-12,white,96,female,73,99,"[22, 50, 25, 25]",13358,65
20-29,white,94,male,99,99,"[53, 23, 31, 31]",13358,65
30-39,white,94,male,99,99,"[17, 27, 14, 14]",160,34
50-59,white,99,male,99,99,"[69, 29, 12, 12]",160,34
50-59,white,98,female,99,99,"[51, 34, 8, 8]",160,34
30-39,white,99,female,99,99,"[58, 50, 10, 10]",13582,27
30-39,white,96,female,99,99,"[68, 34, 10, 10]",13582,27
20-29,white,75,female,99,98,"[16, 35, 8, 8]",13582,27
20-29,white,99,female,99,98,"[37, 64, 15, 14]",13582,27
0-12,white,99,female,97,97,"[30, 49, 10, 10]",13582,27
20-29,white,86,female,96,73,"[43, 29, 8, 8]",13582,27
30-39,white,96,female,99,57,"[55, 30, 8, 8]",13582,27
30-39,white,54,female,98,98,"[60, 41, 6, 8]",1132,106
20-29,white,93,female,99,99,"[58, 27, 15, 14]",4403,70
30-39,hispanic or latino,57,female,99,99,"[50, 17, 12, 12]",4403,70
30-39,white,83,female,99,99,"[40, 22, 12, 12]",4403,70
30-39,hispanic or latino,49,female,99,98,"[24, 12, 15, 15]",4403,70
30-39,white,78,female,99,99,"[50, 43, 6, 8]",9095,27
40-49,white,82,female,96,94,"[43, 48, 6, 8]",9095,27
30-39,white,95,female,99,99,"[30, 12, 15, 15]",13621,70
20-29,white,95,male,58,99,"[44, 12, 14, 15]",13621,70
30-39,white,82,female,99,99,"[32, 8, 21, 17]",14665,53
30-39,black or african american,52,male,99,99,"[44, 58, 37, 29]",13117,41
20-29,south asian,76,male,99,99,"[67, 29, 17, 14]",13117,41
20-29,white,67,female,99,99,"[21, 44, 17, 14]",13117,41
20-29,white,85,male,99,99,"[31, 20, 17, 14]",13117,41
30-39,south asian,38,male,99,99,"[54, 23, 12, 10]",13117,41
20-29,white,56,male,99,61,"[6, 18, 15, 12]",13117,41
20-29,white,97,female,99,99,"[47, 52, 9, 12]",6607,49
20-29,white,98,male,99,99,"[5, 39, 6, 6]",5592,53
40-49,white,93,female,99,99,"[54, 39, 6, 6]",5592,53
30-39,white,96,female,99,97,"[66, 38, 6, 6]",5592,53
30-39,white,85,female,99,95,"[45, 37, 6, 6]",5592,53
20-29,white,85,male,99,94,"[18, 31, 6, 6]",5592,53
20-29,white,92,male,98,92,"[35, 38, 6, 6]",5592,53
20-29,white,89,male,99,89,"[80, 34, 6, 6]",5592,53
13-19,asian,98,female,99,99,"[47, 10, 17, 16]",3114,107
20-29,white,81,female,99,89,"[29, 15, 17, 16]",3114,107
40-49,white,89,male,99,83,"[54, 14, 26, 46]",7847,109
20-29,white,68,male,99,98,"[19, 31, 18, 18]",7917,105
20-29,white,95,female,99,99,"[29, 37, 4, 5]",1833,72
40-49,white,93,male,99,99,"[39, 9, 12, 12]",4637,72
20-29,white,64,female,99,99,"[53, 22, 25, 25]",13463,101
20-29,white,44,female,99,99,"[36, 36, 25, 25]",13463,101
30-39,white,93,male,98,99,"[57, 19, 27, 37]",12495,3
30-39,white,83,female,98,99,"[43, 43, 23, 31]",12495,3
20-29,white,48,female,99,99,"[56, 18, 21, 17]",6534,101
13-19,white,95,female,98,96,"[20, 16, 21, 17]",6534,101
30-39,white,79,female,99,99,"[23, 54, 30, 31]",14411,101
13-19,white,91,female,99,96,"[43, 16, 30, 30]",6612,101
20-29,white,82,female,99,81,"[27, 22, 25, 25]",6612,101
40-49,white,85,male,99,99,"[45, 13, 25, 25]",12491,20
30-39,white,82,male,99,99,"[60, 6, 8, 8]",7156,20
30-39,white,99,male,99,99,"[23, 7, 8, 8]",7156,20
30-39,white,98,female,99,99,"[42, 12, 8, 8]",7156,20
30-39,white,96,male,99,99,"[44, 17, 21, 18]",377,20
30-39,white,90,female,63,96,"[-6, 10, 49, 35]",366,106
20-29,white,59,female,63,91,"[43, 22, 44, 35]",366,106
20-29,asian,39,female,87,88,"[42, 37, 12, 10]",4995,80
40-49,white,75,male,99,99,"[28, 14, 12, 12]",7672,34
30-39,white,98,male,99,98,"[49, 10, 12, 12]",7672,34
13-19,white,57,female,99,99,"[83, 27, 13, 17]",3606,99
20-29,black or african american,48,male,60,99,"[28, 36, 12, 12]",2116,34
40-49,white,99,male,99,99,"[65, 31, 8, 8]",2116,34
30-39,white,93,male,88,95,"[53, 13, 7, 7]",2116,34
13-19,black or african american,95,female,99,99,"[56, 32, 12, 9]",8900,47
30-39,asian,99,female,99,99,"[50, 34, 8, 8]",5401,66
30-39,white,94,female,98,99,"[21, 31, 8, 8]",5401,66
20-29,white,57,female,99,99,"[64, 12, 7, 7]",5401,66
30-39,asian,93,female,99,99,"[78, 29, 8, 8]",5401,66
40-49,hispanic or latino,30,male,92,99,"[45, 12, 7, 7]",5401,66
30-39,asian,94,female,97,99,"[29, 14, 5, 5]",5401,66
40-49,hispanic or latino,38,female,99,99,"[56, 30, 8, 8]",14075,66
20-29,white,71,male,99,99,"[25, 22, 8, 8]",14075,66
20-29,asian,99,male,99,99,"[2, 14, 10, 10]",14075,66
20-29,white,39,male,75,99,"[39, 22, 8, 8]",14075,66
30-39,white,85,male,98,93,"[87, 16, 10, 10]",14075,66
30-39,white,64,male,99,81,"[73, 22, 8, 8]",14075,66
20-29,white,93,male,98,99,"[29, 19, 15, 15]",4068,34
20-29,white,98,male,99,99,"[54, 19, 14, 15]",4068,34
13-19,white,81,male,99,91,"[36, 37, 12, 18]",11240,66
13-19,asian,96,male,99,99,"[51, 14, 12, 12]",13680,66
20-29,asian,76,female,99,99,"[38, 44, 10, 10]",13680,66
20-29,white,95,male,99,98,"[38, 17, 12, 12]",7239,101
30-39,white,39,male,89,55,"[69, 62, 8, 8]",6458,7
13-19,white,96,male,99,97,"[48, 10, 44, 35]",12988,3
20-29,white,92,female,94,63,"[3, 10, 44, 35]",12988,3
20-29,white,65,male,88,99,"[25, 11, 21, 21]",12326,7
20-29,white,97,female,99,99,"[45, 20, 14, 15]",12326,7
20-29,white,91,male,99,93,"[65, 13, 17, 17]",12326,7
20-29,white,92,female,99,99,"[51, 13, 21, 21]",5504,3
20-29,white,99,female,99,99,"[21, 15, 17, 17]",5504,3
30-39,white,87,male,51,91,"[33, 13, 25, 25]",1694,101
20-29,white,86,female,61,97,"[71, 57, 30, 24]",8525,43
20-29,white,73,female,77,91,"[31, 12, 8, 8]",14217,32
30-39,asian,71,female,99,99,"[51, 25, 8, 8]",2129,43
20-29,hispanic or latino,67,female,99,99,"[69, 21, 8, 8]",2129,43
30-39,asian,83,female,99,99,"[14, 24, 8, 8]",2129,43
30-39,white,97,female,99,99,"[33, 22, 8, 8]",2129,43
20-29,white,94,female,99,92,"[36, 3, 37, 37]",1749,24
30-39,white,66,female,99,99,"[52, 23, 20, 30]",2520,40
30-39,hispanic or latino,47,male,99,84,"[4, 42, 5, 6]",2313,40
20-29,white,83,female,99,77,"[4, 33, 24, 25]",993,73
20-29,hispanic or latino,53,female,99,99,"[33, 16, 30, 31]",7503,42
20-29,black or african american,94,female,57,99,"[28, 18, 44, 44]",1453,40
20-29,white,92,male,97,52,"[45, 39, 8, 8]",153,92
20-29,white,74,female,99,91,"[61, 28, 17, 16]",10373,73
20-29,south asian,32,female,96,99,"[35, 35, 7, 7]",2687,47
13-19,white,98,female,84,97,"[60, 37, 5, 5]",2687,47
13-19,black or african american,41,female,89,55,"[3, 31, 8, 8]",2687,47
20-29,white,94,female,98,99,"[69, 29, 10, 10]",233,73
30-39,white,61,female,99,96,"[61, 17, 10, 10]",233,73
20-29,white,82,female,93,94,"[41, 57, 17, 17]",1440,42
30-39,white,72,female,89,74,"[40, 20, 12, 12]",1440,42
20-29,hispanic or latino,67,female,99,99,"[32, 56, 21, 20]",12799,73
30-39,white,95,female,99,97,"[61, 8, 17, 17]",12799,73
20-29,white,48,female,99,98,"[42, 8, 12, 10]",2470,42
13-19,white,97,male,99,99,"[48, 5, 8, 12]",11001,70
30-39,white,95,female,99,99,"[60, 21, 9, 15]",11001,70
30-39,white,82,female,99,97,"[35, 22, 8, 12]",11001,70
40-49,white,92,female,99,99,"[34, 15, 12, 12]",9924,70
40-49,white,89,female,99,99,"[54, 12, 12, 12]",9924,70
40-49,white,88,female,99,99,"[54, 17, 8, 8]",13794,70
30-39,white,82,female,99,99,"[39, 19, 8, 8]",13794,70
20-29,white,89,female,99,99,"[46, 31, 8, 8]",957,1
20-29,white,94,female,99,99,"[9, 31, 7, 7]",9102,1
20-29,white,88,male,99,99,"[69, 21, 6, 6]",9102,1
20-29,white,93,male,99,99,"[22, 28, 6, 6]",9102,1
13-19,white,97,male,97,99,"[85, 20, 7, 7]",9102,1
30-39,white,98,female,50,99,"[37, 21, 7, 7]",9102,1
13-19,white,99,male,99,94,"[51, 23, 6, 6]",9102,1
30-39,white,98,female,99,99,"[30, 35, 15, 14]",13852,1
20-29,hispanic or latino,87,female,99,99,"[35, 46, 10, 10]",14578,3
30-39,hispanic or latino,46,female,99,99,"[57, 28, 8, 8]",14578,3
30-39,white,97,female,99,99,"[30, 27, 8, 8]",14578,3
20-29,white,97,female,99,99,"[72, 24, 10, 10]",14578,3
20-29,white,64,female,99,99,"[6, 27, 8, 8]",14578,3
20-29,white,99,female,99,96,"[47, 30, 7, 7]",14578,3
20-29,hispanic or latino,47,female,99,76,"[14, 33, 7, 7]",14578,3
20-29,white,97,female,99,99,"[49, 22, 8, 12]",11554,70
20-29,white,93,female,99,99,"[65, 19, 10, 15]",11554,70
20-29,white,97,female,99,99,"[56, 18, 8, 12]",11554,70
30-39,white,66,female,99,98,"[34, 24, 8, 12]",11554,70
30-39,white,66,female,99,89,"[26, 26, 10, 14]",11554,70
20-29,white,67,female,99,99,"[24, 30, 7, 10]",7624,27
30-39,white,62,female,99,99,"[37, 13, 5, 7]",7624,27
30-39,white,99,female,99,99,"[61, 21, 6, 8]",7624,27
30-39,hispanic or latino,51,female,98,99,"[53, 55, 6, 8]",7624,27
20-29,white,98,female,99,99,"[74, 21, 7, 10]",7624,27
20-29,white,84,female,99,98,"[56, 11, 5, 7]",7624,27
40-49,hispanic or latino,49,female,99,99,"[52, 15, 14, 12]",3266,27
30-39,white,90,female,99,95,"[46, 32, 13, 14]",8200,106
40-49,white,64,male,97,87,"[8, 13, 6, 6]",13050,20
0-12,white,99,female,97,99,"[18, 10, 44, 35]",8550,1
20-29,white,36,female,95,88,"[38, 27, 10, 19]",13199,55
30-39,white,81,female,96,83,"[55, 30, 19, 25]",13632,42
30-39,white,81,female,99,99,"[71, 25, 8, 8]",3029,1
40-49,white,98,male,99,99,"[20, 19, 10, 10]",3029,1
30-39,hispanic or latino,55,male,99,99,"[50, 10, 25, 25]",8135,73
20-29,white,72,female,99,95,"[37, 21, 15, 15]",8135,73
20-29,white,60,female,99,92,"[17, 33, 17, 17]",8135,73
20-29,white,98,female,99,99,"[59, 13, 10, 10]",4233,1
30-39,white,98,female,99,92,"[74, 21, 8, 8]",4233,1
30-39,white,96,female,99,99,"[69, 35, 15, 14]",10592,47
30-39,white,88,female,89,99,"[50, 11, 17, 17]",10592,47
20-29,white,94,female,99,99,"[52, 64, 14, 14]",10592,47
13-19,black or african american,86,female,76,98,"[82, 34, 14, 14]",10592,47
20-29,white,71,female,86,94,"[35, 9, 17, 17]",10592,47
20-29,white,94,female,90,86,"[70, 2, 25, 25]",10592,47
20-29,white,84,female,96,59,"[-3, 7, 28, 25]",10592,47
40-49,white,78,male,99,99,"[74, 50, 5, 5]",3757,42
30-39,white,97,female,99,99,"[40, 83, 5, 5]",3757,42
40-49,hispanic or latino,48,male,99,98,"[13, 50, 5, 5]",3757,42
30-39,white,99,male,99,97,"[66, 80, 5, 5]",3757,42
30-39,white,52,female,99,97,"[24, 53, 5, 5]",3757,42
30-39,white,74,female,99,97,"[56, 83, 5, 5]",3757,42
30-39,hispanic or latino,46,female,99,96,"[19, 42, 5, 5]",3757,42
30-39,white,91,female,99,95,"[33, 15, 7, 7]",3757,42
30-39,white,76,female,92,92,"[31, 52, 5, 5]",3757,42
40-49,white,70,male,99,89,"[72, 11, 5, 5]",3757,42
30-39,white,51,female,82,85,"[28, 45, 5, 5]",3757,42
40-49,white,62,female,67,73,"[48, 82, 5, 5]",3757,42
30-39,white,84,male,99,69,"[32, 79, 5, 5]",3757,42
30-39,white,82,female,99,56,"[83, 12, 5, 5]",3757,42
30-39,white,66,male,88,78,"[33, 43, 8, 8]",7257,55
20-29,white,45,female,99,99,"[30, 9, 31, 30]",11450,42
40-49,white,75,female,99,97,"[48, 47, 3, 5]",6537,53
30-39,white,99,male,99,99,"[38, 23, 8, 10]",14228,53
20-29,white,96,male,99,99,"[67, 21, 8, 10]",14228,53
30-39,white,87,female,99,97,"[50, 25, 10, 12]",14228,53
20-29,white,96,male,99,98,"[7, 33, 25, 25]",1753,41
13-19,white,42,male,99,96,"[42, 20, 21, 21]",1753,41
40-49,white,88,male,99,78,"[52, 40, 37, 36]",1753,41
20-29,white,71,female,99,99,"[45, 27, 7, 7]",10418,53
30-39,asian,61,female,99,99,"[44, 12, 10, 10]",11279,32
20-29,white,60,female,99,99,"[36, 29, 31, 24]",10939,40
20-29,white,62,female,99,99,"[60, 20, 12, 9]",643,53
30-39,white,91,male,99,99,"[38, 9, 12, 9]",643,53
30-39,white,76,female,99,99,"[47, 45, 12, 12]",494,53
20-29,white,83,female,99,99,"[47, 37, 10, 10]",12365,49
20-29,white,99,female,97,98,"[40, 18, 37, 29]",7737,103
40-49,white,49,female,99,99,"[11, 23, 37, 37]",848,6
20-29,white,48,female,74,96,"[58, 33, 44, 44]",848,6
13-19,white,77,male,84,99,"[83, 31, 12, 12]",13859,6
13-19,white,73,female,91,99,"[5, 34, 12, 12]",13859,6
20-29,white,88,male,97,75,"[45, 32, 12, 12]",13859,6
30-39,white,96,male,90,99,"[42, 52, 5, 5]",6289,55
20-29,white,50,male,99,99,"[43, 29, 10, 8]",12142,55
40-49,white,87,male,99,99,"[21, 28, 12, 9]",12142,55
13-19,asian,97,male,97,95,"[60, 27, 15, 11]",12142,55
20-29,asian,98,male,96,99,"[40, 40, 30, 30]",2956,55
20-29,white,98,male,99,95,"[20, 34, 14, 14]",2956,55
13-19,black or african american,44,female,95,60,"[62, 25, 17, 17]",2956,55
30-39,white,98,female,79,99,"[45, 21, 17, 17]",12854,72
20-29,white,95,female,97,86,"[34, 24, 15, 15]",12854,72
30-39,white,98,male,87,99,"[34, 57, 12, 12]",2858,51
20-29,white,76,female,94,84,"[-4, 37, 34, 30]",2858,51
20-29,white,98,female,99,99,"[27, 49, 21, 17]",5144,72
13-19,white,97,female,99,99,"[11, 56, 21, 17]",5144,72
13-19,white,98,female,99,99,"[74, 28, 21, 38]",7476,51
20-29,white,98,female,70,90,"[50, 28, 21, 38]",7476,51
40-49,white,96,male,88,90,"[68, 33, 6, 4]",5448,92
30-39,white,86,female,89,84,"[57, 48, 3, 6]",6132,24
30-39,white,94,female,99,99,"[48, 24, 8, 6]",9580,75
30-39,white,96,male,99,99,"[33, 16, 10, 8]",9580,75
40-49,white,42,female,99,99,"[72, 15, 17, 17]",9873,6
30-39,white,88,male,99,97,"[15, 17, 17, 17]",6639,6
20-29,white,90,male,99,97,"[66, 20, 21, 21]",6639,6
13-19,white,95,male,93,97,"[13, 65, 25, 25]",6639,6
30-39,white,62,female,99,99,"[64, 32, 6, 8]",9843,103
20-29,south asian,52,female,99,99,"[54, 36, 5, 7]",9843,103
20-29,white,94,female,88,99,"[60, 32, 5, 7]",9843,103
30-39,hispanic or latino,49,male,99,99,"[37, 15, 10, 8]",9806,28
20-29,hispanic or latino,50,female,99,99,"[51, 24, 10, 8]",9806,28
30-39,white,89,male,99,87,"[70, 10, 21, 17]",12532,20
20-29,hispanic or latino,81,female,99,99,"[33, 28, 6, 10]",2787,13
13-19,black or african american,63,female,99,99,"[44, 24, 9, 15]",2787,13
20-29,black or african american,98,female,99,99,"[75, 19, 9, 15]",2787,13
20-29,hispanic or latino,61,female,99,99,"[60, 27, 7, 12]",2787,13
20-29,black or african american,97,female,99,99,"[8, 24, 8, 12]",2787,13
20-29,black or african american,98,female,99,91,"[22, 20, 8, 12]",2787,13
20-29,white,98,female,99,99,"[37, 46, 8, 8]",6634,20
30-39,white,97,female,99,99,"[69, 48, 7, 7]",6634,20
40-49,white,97,male,99,98,"[79, 37, 8, 8]",6634,20
30-39,white,96,male,99,98,"[67, 35, 7, 7]",6634,20
50-59,white,98,male,99,97,"[30, 38, 7, 7]",6634,20
40-49,white,99,male,99,92,"[49, 35, 7, 7]",6634,20
30-39,white,99,female,91,75,"[53, 45, 7, 7]",6634,20
30-39,asian,63,female,99,99,"[39, 41, 7, 5]",14098,95
20-29,white,73,female,99,98,"[53, 38, 8, 6]",14098,95
30-39,white,47,male,99,99,"[9, 26, 31, 30]",14569,28
40-49,white,94,male,99,90,"[19, 21, 31, 24]",10086,28
20-29,white,65,male,99,99,"[27, 13, 17, 17]",8625,28
20-29,white,95,male,99,99,"[51, 13, 17, 17]",8625,28
20-29,white,96,female,99,99,"[53, 29, 8, 6]",6245,103
20-29,white,58,male,99,99,"[30, 11, 21, 21]",5818,28
30-39,white,76,female,97,93,"[47, 35, 18, 18]",5818,28
20-29,white,60,male,99,99,"[49, 37, 7, 7]",6463,19
20-29,white,44,female,99,99,"[40, 53, 5, 7]",2640,95
40-49,asian,58,male,99,98,"[47, 38, 7, 10]",2640,95
20-29,asian,86,female,99,98,"[18, 33, 44, 44]",3157,44
13-19,white,81,female,99,98,"[48, 23, 36, 37]",3157,44
30-39,white,57,male,99,99,"[25, 39, 21, 21]",1361,19
13-19,white,95,male,97,99,"[53, 29, 31, 31]",1361,19
0-12,asian,83,female,94,76,"[52, 19, 10, 10]",13531,44
20-29,white,82,female,99,87,"[45, 17, 14, 15]",9644,32
30-39,white,74,female,99,99,"[53, 13, 25, 25]",1765,40
30-39,white,96,female,99,87,"[30, 39, 6, 6]",1913,1
20-29,white,71,female,99,99,"[35, 17, 10, 10]",7575,107
20-29,white,77,female,96,97,"[20, 48, 10, 8]",2367,80
20-29,hispanic or latino,51,female,98,99,"[18, 17, 10, 14]",13968,80
20-29,asian,97,female,99,99,"[63, 7, 10, 14]",13968,80
30-39,white,85,female,99,98,"[56, 10, 8, 12]",13968,80
30-39,white,85,male,99,99,"[63, 22, 10, 10]",8465,28
20-29,white,99,male,99,99,"[23, 28, 10, 10]",8465,28
30-39,south asian,33,female,99,99,"[43, 38, 8, 8]",8465,28
20-29,white,81,female,94,82,"[43, 9, 10, 10]",11817,107
13-19,asian,98,female,82,50,"[50, 5, 10, 10]",11817,107
20-29,white,83,female,88,99,"[33, 37, 17, 17]",7731,107
20-29,white,91,female,99,70,"[43, 21, 17, 17]",7731,107
20-29,white,96,female,99,99,"[31, 43, 17, 17]",3179,28
30-39,white,98,male,99,99,"[39, 11, 21, 21]",3179,28
30-39,white,99,female,99,99,"[36, 8, 10, 9]",4607,87
13-19,white,99,female,99,99,"[53, 6, 10, 9]",4607,87
30-39,white,80,male,99,99,"[61, 29, 10, 10]",15007,5
30-39,hispanic or latino,59,female,99,99,"[11, 31, 10, 10]",2752,5
20-29,asian,90,male,99,99,"[60, 25, 12, 12]",2752,5
20-29,black or african american,58,male,99,99,"[23, 28, 10, 10]",2752,5
20-29,south asian,31,female,98,99,"[85, 25, 12, 12]",2752,5
30-39,white,73,male,99,99,"[82, 5, 7, 7]",4642,31
20-29,white,73,female,99,99,"[72, 21, 17, 17]",4642,31
20-29,white,90,female,99,98,"[60, 19, 15, 15]",4642,31
30-39,white,85,female,99,89,"[62, 69, 15, 14]",4642,31
40-49,white,90,female,96,89,"[80, 69, 10, 10]",4642,31
20-29,white,32,male,99,97,"[52, 35, 7, 7]",3548,97
30-39,white,37,male,97,57,"[35, 30, 7, 7]",3548,97
20-29,white,58,male,99,99,"[57, 16, 30, 30]",10037,94
20-29,white,50,male,94,99,"[47, 12, 14, 14]",10037,94
20-29,white,95,male,99,99,"[29, 14, 12, 12]",10037,94
20-29,asian,40,female,99,99,"[17, 11, 6, 6]",14230,15
30-39,white,93,female,99,99,"[11, 9, 6, 6]",14230,15
20-29,asian,56,female,99,99,"[72, 18, 12, 12]",14230,15
30-39,white,88,female,99,99,"[88, 15, 10, 10]",14230,15
20-29,white,87,female,99,98,"[39, 17, 12, 12]",14230,15
20-29,white,96,female,97,71,"[51, 9, 17, 17]",14230,15
20-29,white,89,female,99,99,"[47, 13, 21, 21]",5403,15
20-29,white,78,male,99,99,"[27, 23, 21, 21]",5403,15
20-29,white,88,male,99,99,"[32, 36, 12, 12]",4854,34
20-29,white,98,male,99,99,"[64, 27, 12, 12]",4854,34
30-39,white,98,male,99,99,"[55, 15, 10, 10]",4854,34
20-29,white,81,male,99,99,"[44, 13, 10, 10]",4854,34
30-39,white,69,male,99,99,"[29, 15, 10, 10]",4854,34
20-29,white,85,male,99,99,"[73, 13, 10, 17]",8632,34
30-39,black or african american,62,male,93,96,"[48, 18, 12, 21]",8632,34
30-39,white,94,male,99,88,"[13, 9, 10, 17]",8632,34
20-29,white,86,female,99,99,"[21, 17, 10, 10]",11573,65
20-29,white,88,female,99,99,"[44, 14, 10, 10]",11573,65
20-29,white,92,female,99,96,"[63, 24, 8, 8]",11573,65
30-39,white,91,female,99,99,"[52, 35, 12, 14]",9099,80
20-29,asian,99,female,97,76,"[-7, 32, 34, 37]",9099,80
30-39,white,59,female,99,99,"[50, 36, 7, 5]",3492,80
20-29,white,45,female,99,99,"[44, 39, 7, 5]",3492,80
20-29,asian,89,female,99,89,"[28, 4, 53, 53]",1099,99
30-39,white,96,male,99,99,"[47, 20, 12, 12]",4457,34
20-29,white,76,male,99,99,"[19, 17, 14, 15]",4457,34
40-49,white,91,male,99,99,"[72, 18, 12, 12]",4457,34
30-39,white,97,female,99,99,"[61, 15, 12, 10]",3629,80
20-29,asian,98,female,99,99,"[41, 22, 10, 8]",3629,80
20-29,white,96,female,99,99,"[24, 16, 12, 10]",3629,80
13-19,white,81,female,92,98,"[60, 25, 18, 17]",6371,87
13-19,white,97,female,94,94,"[25, 54, 6, 5]",12609,87
13-19,asian,47,female,89,92,"[60, 27, 12, 12]",204,5
20-29,hispanic or latino,51,female,98,99,"[36, 43, 8, 8]",14042,5
30-39,black or african american,89,female,95,98,"[7, 31, 10, 10]",14042,5
20-29,asian,32,female,98,97,"[38, 26, 7, 7]",14042,5
20-29,asian,39,female,99,93,"[47, 30, 8, 8]",14042,5
20-29,black or african american,59,female,99,92,"[63, 27, 8, 8]",14042,5
20-29,black or african american,39,female,74,84,"[27, 29, 7, 7]",14042,5
30-39,asian,93,female,99,99,"[36, 10, 25, 25]",5871,1
30-39,white,99,female,99,98,"[48, 32, 37, 37]",5871,1
30-39,white,91,male,99,96,"[56, 27, 37, 37]",6013,94
20-29,white,99,female,99,99,"[36, 51, 5, 5]",1656,1
20-29,white,95,female,99,84,"[36, 32, 5, 5]",1656,1
20-29,white,97,female,99,79,"[58, 27, 5, 5]",1656,1
20-29,white,73,male,87,50,"[41, 57, 5, 5]",1656,1
13-19,asian,85,male,99,99,"[43, 13, 44, 44]",11729,55
0-12,white,49,male,85,54,"[31, 55, 17, 17]",11729,55
13-19,asian,96,male,99,99,"[8, 18, 44, 44]",11589,55
40-49,white,99,female,99,94,"[21, 44, 7, 7]",13153,1
40-49,white,91,male,99,78,"[38, 10, 12, 12]",10423,28
30-39,white,94,female,99,99,"[69, 47, 17, 17]",9367,6
20-29,white,99,female,99,97,"[47, 14, 21, 17]",3576,103
20-29,hispanic or latino,47,male,95,99,"[47, 17, 17, 17]",6969,28
30-39,white,75,male,52,95,"[9, 19, 30, 30]",5800,6
30-39,white,99,female,99,63,"[56, 32, 16, 21]",12714,103
20-29,white,79,female,99,87,"[29, 31, 15, 14]",11134,54
40-49,white,79,male,99,75,"[47, 29, 17, 17]",11134,54
20-29,asian,83,female,99,99,"[51, 28, 10, 10]",13158,21
30-39,asian,95,male,99,99,"[36, 19, 10, 10]",13158,21
20-29,asian,77,male,99,90,"[31, 15, 37, 37]",8996,55
30-39,white,99,female,99,99,"[37, 34, 10, 10]",1066,75
30-39,white,90,female,92,89,"[51, 31, 10, 10]",1066,75
0-12,white,63,female,58,99,"[3, 39, 21, 21]",11575,35
0-12,white,55,male,99,92,"[35, 27, 17, 17]",11575,35
20-29,asian,99,male,99,99,"[53, 33, 7, 7]",5973,21
40-49,asian,99,male,99,99,"[1, 42, 6, 6]",5973,21
30-39,asian,99,male,99,99,"[74, 13, 6, 6]",5973,21
20-29,asian,99,male,99,99,"[80, 44, 6, 6]",5973,21
50-59,white,91,female,99,99,"[71, 81, 7, 7]",5973,21
40-49,hispanic or latino,56,female,99,99,"[90, 45, 6, 6]",5973,21
20-29,asian,99,male,99,99,"[82, 76, 8, 8]",5973,21
20-29,hispanic or latino,48,female,98,93,"[84, 17, 6, 6]",5973,21
20-29,white,97,female,99,93,"[8, 48, 6, 6]",5973,21
30-39,white,77,female,99,92,"[18, 47, 6, 6]",5973,21
40-49,white,63,male,99,83,"[69, 43, 7, 7]",5973,21
13-19,white,98,female,78,62,"[26, 45, 6, 6]",5973,21
20-29,white,77,male,99,99,"[70, 22, 15, 15]",5422,15
30-39,white,95,female,96,99,"[50, 34, 12, 12]",5422,15
30-39,black or african american,36,male,70,85,"[58, 32, 4, 6]",814,64
30-39,hispanic or latino,87,female,99,99,"[55, 28, 10, 10]",13669,64
30-39,white,97,female,96,74,"[40, 27, 8, 8]",13669,64
13-19,white,93,female,99,67,"[23, 32, 10, 10]",13669,64
30-39,white,74,female,80,99,"[53, 15, 6, 6]",12032,64
30-39,hispanic or latino,66,female,88,99,"[7, 40, 8, 8]",12032,64
30-39,white,69,female,91,68,"[37, 71, 8, 8]",12032,64
30-39,white,97,male,99,99,"[75, 31, 15, 14]",3720,34
30-39,white,89,male,99,99,"[39, 21, 15, 15]",3720,34
20-29,white,98,male,99,99,"[57, 29, 10, 10]",3720,34
20-29,white,98,male,99,84,"[22, 27, 15, 14]",3720,34
40-49,white,76,male,97,99,"[66, 29, 9, 12]",8330,34
20-29,white,68,female,99,99,"[53, 7, 10, 10]",11912,107
20-29,asian,97,female,99,99,"[35, 9, 10, 10]",11912,107
20-29,white,60,male,99,99,"[40, 29, 12, 12]",6146,28
20-29,white,88,female,99,99,"[64, 39, 12, 12]",6146,28
20-29,white,99,male,96,98,"[20, 28, 12, 12]",6146,28
30-39,white,91,female,97,99,"[28, 28, 15, 21]",5911,107
