user,url
93,3577
93,10138
93,13204
93,12879
93,10375
93,8250
93,5746
93,10751
93,4383
93,2265
93,7778
93,3378
93,2611
93,3005
93,2198
93,1794
93,308
93,8241
93,7802
93,7498
93,8508
93,8003
93,254
93,5734
93,14093
93,6345
93,2028
93,7773
93,9066
93,4342
93,12506
93,6116
93,4192
93,14730
93,14666
93,15041
93,196
93,3939
93,12999
93,4671
93,13966
93,9328
93,14048
93,8740
93,3256
93,7453
93,343
93,1540
93,14252
93,3107
93,5623
93,3993
93,11429
93,88
93,1684
93,5242
93,14601
93,13508
93,3749
93,3678
93,4693
93,6404
93,12066
93,2515
93,14727
93,311
93,9765
93,1867
93,656
93,4682
93,6193
93,13302
93,11068
93,1685
93,8049
93,4316
93,14582
93,6742
93,5808
93,12313
93,7301
93,4059
93,9647
93,1029
93,6720
93,5979
93,8844
93,4346
93,11999
93,9053
93,4648
93,12730
93,879
93,5849
93,4831
93,12919
93,1898
93,14083
93,10235
93,8473
93,4077
93,1711
93,14835
93,4596
93,10184
93,8306
93,6875
93,11875
93,11559
93,3651
93,11709
93,1844
93,9179
93,10353
93,14748
93,477
93,7232
93,8530
93,8039
93,12692
93,5139
93,10866
52,14016
52,462
52,11066
52,4188
52,344
52,2762
52,13568
52,12174
52,440
52,14376
52,2849
52,3184
52,1330
52,8954
52,6628
52,2006
52,8710
52,12876
52,8689
52,2632
52,4443
52,8656
52,14262
52,7150
52,3621
52,9389
52,4575
52,15055
52,14284
52,9885
52,585
52,6626
52,2456
52,13591
52,7504
52,14387
52,7169
52,11832
52,2263
52,12502
52,7772
52,5197
52,14784
52,5145
52,12086
52,11190
52,6361
52,3965
52,1196
52,11454
52,2078
52,13226
52,1140
52,7920
52,3769
52,4735
52,11635
52,8955
52,14791
52,14335
52,10709
52,13319
52,9667
52,677
52,13610
52,9621
52,6988
52,7809
52,7218
52,439
52,6801
52,4362
52,1828
52,1547
52,12085
52,11089
52,9437
52,9195
52,13707
52,13481
52,12426
52,12320
52,1057
52,4619
52,15031
52,5984
52,4151
52,13870
52,6396
52,14460
52,747
52,1989
52,10444
52,2536
52,8756
52,474
52,2542
52,13033
52,87
52,14782
52,1319
52,6449
52,6704
52,3351
52,4243
52,12013
52,2924
52,8276
52,4741
52,4369
52,7533
52,2113
52,3907
52,12381
52,2311
52,3022
52,321
52,5964
52,4238
52,2249
52,8970
52,13658
52,13835
52,6099
52,11440
52,3306
52,1125
52,6754
52,2625
52,10258
52,3700
52,9566
52,4584
52,12272
52,4998
52,480
52,10102
52,5697
52,1277
52,2864
52,12980
52,8019
52,3891
52,294
52,11833
52,11546
52,2074
52,3449
52,12449
52,5820
45,7089
45,6798
45,8144
45,7264
45,11202
45,10753
45,6840
45,11976
45,14732
45,4126
45,7427
45,14339
45,5821
45,3986
45,2494
45,8324
45,5920
45,9014
45,9897
45,10698
45,2242
45,2255
45,1326
45,13170
45,1840
45,11251
45,7643
45,11921
45,9202
45,6972
45,11145
45,3578
45,9637
45,7722
45,7450
45,10168
45,5172
45,6456
45,9479
45,5291
45,11
45,1616
45,9659
45,2741
45,10825
45,9046
45,10813
45,11469
45,7009
45,5491
45,4185
45,3472
45,4806
45,13328
45,12267
45,1976
45,14322
45,4803
45,371
45,2609
45,4882
45,12752
45,11876
45,10576
45,4367
45,13018
45,649
45,14179
45,4338
45,14466
45,8891
45,9535
45,1724
45,7015
45,8335
45,4862
45,3634
45,778
45,14943
45,8150
45,4762
45,1438
45,10033
45,1690
45,13292
45,8210
45,9965
45,2210
45,1044
45,11332
45,11716
45,7943
45,8979
45,2176
45,2570
45,1363
45,11602
45,5201
45,13267
45,7566
45,9970
45,8499
45,7160
45,10278
45,3346
45,3791
45,10071
45,14189
45,14429
45,8208
45,339
45,13691
45,13359
45,7471
45,4181
45,410
45,10062
45,9650
45,12189
45,13273
45,3658
45,11233
45,1736
45,14038
45,7448
45,13445
45,14443
45,11621
45,10673
45,8238
45,1524
45,3962
45,6993
45,12582
45,13673
45,941
45,3568
45,611
45,11792
45,12569
45,11283
45,10130
45,1403
45,9502
45,8226
45,8437
45,14108
45,2439
45,151
45,5792
76,2940
76,13399
76,12790
76,6445
76,13014
76,2916
76,14962
76,7741
76,10701
76,873
76,13876
76,12015
76,10719
76,13470
76,3839
76,10469
76,3060
76,14196
76,13708
76,13118
76,84
76,9624
76,2125
76,3069
76,4524
76,10217
76,1400
76,10090
76,13688
76,10310
76,13768
76,4845
76,3837
76,3143
76,14287
76,7128
76,8813
76,5438
76,11561
76,13597
76,13483
76,7114
76,7168
76,4368
76,14861
76,10363
76,1778
76,11130
76,602
76,3762
76,13154
76,103
76,1510
76,13774
76,2323
76,7369
76,11535
76,2580
76,13799
76,5076
76,9545
76,5870
76,8177
76,8928
76,820
76,11988
76,14694
76,9758
76,3009
76,4497
76,5325
76,353
76,10552
76,8977
76,8154
76,14136
76,4783
76,4113
76,2485
76,9422
76,4399
76,231
76,10400
76,8052
76,393
76,12281
76,7875
76,1781
76,2315
76,9905
76,4169
76,11756
76,246
76,397
76,9845
76,855
76,6789
76,11187
76,8544
76,3167
76,3170
76,11977
76,417
76,10004
76,12795
76,6653
76,6823
76,1123
76,12595
76,2760
76,4328
76,4887
76,557
76,11828
76,4128
76,4725
76,5090
76,14546
76,7700
76,7340
76,2357
76,8600
76,12516
76,6470
76,3955
76,13381
76,10486
76,9856
76,6092
76,8907
76,9097
76,11713
76,94
76,7297
76,8483
76,7997
76,5731
76,13084
76,14160
76,5222
76,8531
76,11782
76,12893
76,6346
76,12571
76,12670
76,8377
76,4685
76,9289
76,5032
68,12740
68,3190
68,4066
68,11281
68,1338
68,11543
68,5645
68,1416
68,8312
68,7514
68,4441
68,5699
68,3178
68,11489
68,10311
68,1530
68,6968
68,2582
68,9976
68,13456
68,959
68,14349
68,7693
68,13453
68,13974
68,172
68,4341
68,13270
68,7777
68,5316
68,7873
68,4736
68,458
68,8091
68,2259
68,11812
68,10229
68,197
68,11135
68,13759
68,1162
68,8606
68,11803
68,2757
68,5570
68,10261
68,4020
68,3776
68,2403
68,13947
68,1755
68,7304
68,7216
68,2478
68,14873
68,3141
68,13203
68,5845
68,3735
68,437
68,12767
68,7983
68,5560
68,10869
68,5042
68,13162
68,2307
68,13745
68,8861
68,12197
68,13459
68,8794
68,11346
68,10153
68,1676
68,7886
68,4522
68,8711
68,3007
68,11640
68,3387
68,810
68,2021
68,1018
68,10410
68,12154
68,1674
68,10493
68,11065
68,591
68,4518
68,893
68,7746
68,1793
68,13540
68,6465
68,10137
68,13317
68,158
68,8981
68,3302
68,7295
68,10780
68,2001
68,12515
68,10028
68,12405
68,6316
68,11405
68,14938
68,13778
68,14202
68,6899
68,5008
68,13296
68,5315
68,8258
68,8694
68,14934
68,9832
68,12883
68,5300
68,9972
68,11286
68,7250
68,9496
68,6743
68,13894
68,11775
68,12734
68,2749
68,5815
68,1638
68,38
68,867
68,4970
68,916
68,9315
68,3056
68,7892
68,5287
68,8304
68,7351
68,2437
68,14106
68,15004
68,11029
68,1501
68,8401
68,11747
84,6098
84,8719
84,11305
84,1244
84,11778
84,5537
84,14149
84,2222
84,6030
84,11512
84,2370
84,11157
84,7796
84,12250
84,5777
84,3892
84,965
84,7208
84,4299
84,3759
84,13428
84,226
84,8820
84,3934
84,14483
84,5326
84,11030
84,11197
84,4490
84,10506
84,4843
84,14169
84,3734
84,6745
84,5513
84,2935
84,2309
84,14461
84,8942
84,6045
84,625
84,7345
84,5458
84,13032
84,8667
84,8965
84,14799
84,4733
84,14682
84,5414
84,4272
84,12517
84,14639
84,4958
84,3370
84,3140
84,12573
84,10212
84,11529
84,14780
84,8456
84,9837
84,12049
84,8496
84,8705
84,3010
84,8851
84,14368
84,3989
84,5789
84,8409
84,5465
84,9539
84,507
84,133
84,6452
84,12181
84,5181
84,2558
84,1632
84,11649
84,2017
84,8242
84,11720
84,4670
84,8480
84,3388
84,4010
84,5152
84,4974
84,8586
84,14410
84,10312
84,12224
84,13902
84,6150
84,6304
84,7331
84,5835
84,5771
84,8
84,2843
84,10005
84,11979
84,3898
84,14329
84,8908
84,7164
84,12019
84,12857
84,8532
84,4573
84,12485
84,4926
84,11697
84,5048
84,2681
84,14603
84,12244
84,12315
84,5540
84,7349
84,10432
84,10501
84,13460
84,10286
84,2432
84,7791
84,4902
84,10162
84,5014
84,3878
84,11470
84,5206
84,13982
84,7428
84,12321
84,498
84,3027
84,10907
84,8773
84,14965
84,2961
84,2997
84,249
84,782
84,9603
84,4448
108,12754
108,9468
108,969
108,8830
108,4994
108,3020
108,6312
108,1725
108,12723
108,7091
108,4189
108,7195
108,13233
108,2986
108,7729
108,11685
108,11971
108,10611
108,7793
108,8475
108,400
108,1622
108,3802
108,11906
108,2398
108,11750
108,9106
108,10228
108,253
108,13223
108,9699
108,8366
108,1925
108,1417
108,4675
108,3566
108,4164
108,5589
108,9788
108,10081
108,5067
108,1431
108,5477
108,1024
108,13405
108,11152
108,8405
108,3814
108,5756
108,3016
108,14253
108,83
108,12232
108,7760
108,8285
108,13497
108,519
108,3978
108,13002
108,13841
108,7702
108,478
108,9359
108,12162
108,8165
108,14912
108,8708
108,4631
108,14801
108,6423
108,14647
108,12977
108,5376
108,10172
108,14770
108,14388
108,6611
108,3947
108,657
108,14616
108,3972
108,2316
108,556
108,9271
108,6119
108,14024
108,13342
108,4230
108,11483
108,3019
108,2795
108,7985
108,12385
108,1030
108,4023
108,11456
108,4232
108,9690
108,3889
108,12404
108,3727
108,409
108,4353
108,207
108,14296
108,7685
108,2564
108,4691
108,6595
108,10238
108,6936
108,85
108,1597
108,2562
108,3843
108,2983
108,3948
108,5549
108,10171
108,11479
108,1964
108,5286
108,14512
108,2873
108,11137
108,11967
108,1610
108,12755
108,5767
108,3437
108,3371
108,11322
108,5612
108,12335
108,12296
108,4717
108,4947
108,1978
108,3905
108,7398
108,4655
108,11086
108,9677
108,5429
108,288
108,11315
108,13883
108,9984
108,11391
108,1264
30,5470
30,7832
30,3823
30,8486
30,13046
30,1376
30,839
30,81
30,11795
30,9088
30,319
30,305
30,8186
30,1636
30,12824
30,9815
30,10446
30,13561
30,7850
30,9247
30,8490
30,12465
30,5959
30,7298
30,7215
30,3882
30,1611
30,2676
30,5299
30,8334
30,925
30,2228
30,2626
30,9937
30,14013
30,1709
30,12677
30,8374
30,10936
30,12616
30,10111
30,10927
30,13806
30,9889
30,11052
30,14710
30,14767
30,3937
30,9973
30,5358
30,12936
30,1994
30,1512
30,9368
30,11819
30,1901
30,6579
30,12140
30,4260
30,3957
30,707
30,10979
30,1193
30,13704
30,10914
30,634
30,8362
30,2568
30,1407
30,788
30,7197
30,6053
30,4814
30,7178
30,109
30,3317
30,2587
30,370
30,5217
30,14154
30,15022
30,1852
30,769
30,12342
30,5782
30,2879
30,5472
30,5124
30,3172
30,14159
30,14172
30,33
30,10485
30,3168
30,3486
30,1980
30,6750
30,3156
30,7765
30,12896
30,56
30,10208
30,7179
30,7549
30,14259
30,11715
30,1091
30,10503
30,10096
30,9098
30,2233
30,13070
30,10241
30,3479
30,8609
30,421
30,9398
30,7716
30,12964
30,121
30,12371
30,13764
30,4576
30,7717
30,6344
30,10694
30,11477
30,13562
30,6485
30,11080
30,9753
30,9078
30,14806
30,7
30,10851
30,4764
30,700
30,4921
30,14431
30,5219
30,1031
30,2907
30,10192
30,10356
30,4913
30,11772
30,4057
30,199
30,6824
30,10433
37,4810
37,6826
37,8986
37,11887
37,475
37,2688
37,6971
37,4865
37,14695
37,11983
37,2024
37,10427
37,3435
37,6484
37,9933
37,3671
37,13009
37,6631
37,13719
37,14685
37,3260
37,11059
37,1872
37,7531
37,13767
37,8224
37,10018
37,7664
37,2999
37,8800
37,14611
37,7899
37,13248
37,1607
37,9544
37,9264
37,3250
37,6713
37,10959
37,365
37,13139
37,11813
37,3344
37,24
37,5443
37,1759
37,1194
37,7774
37,6102
37,106
37,918
37,8921
37,6264
37,10534
37,1944
37,7329
37,5020
37,6535
37,12728
37,7306
37,7508
37,11074
37,2082
37,688
37,11064
37,534
37,11558
37,1007
37,7115
37,9190
37,15047
37,6323
37,12354
37,1966
37,11259
37,13045
37,7864
37,14027
37,6140
37,13550
37,14641
37,11008
37,12430
37,5459
37,7105
37,842
37,12587
37,3663
37,4566
37,9747
37,1481
37,8345
37,1596
37,5416
37,4119
37,6574
37,12937
37,13337
37,11727
37,13608
37,97
37,3077
37,3742
37,10937
37,449
37,13421
37,592
37,13466
37,14700
37,13674
37,10767
37,3773
37,11542
37,5259
37,12617
37,7280
37,5037
37,811
37,14
37,13737
37,9061
37,14598
37,14704
37,10593
37,10615
37,13833
37,11968
37,188
37,9934
37,3724
37,2881
37,220
37,8704
37,4731
37,7191
37,13026
37,5198
37,6111
37,13457
37,8307
37,1561
37,13628
37,2387
37,1614
37,2289
37,13838
37,6599
37,14881
37,9365
37,8546
39,12056
39,8088
39,5687
39,1195
39,8323
39,13202
39,5678
39,358
39,148
39,9494
39,7378
39,6511
39,14003
39,14594
39,10116
39,2719
39,4398
39,1716
39,7675
39,15036
39,5577
39,3095
39,2408
39,13350
39,1669
39,8843
39,7573
39,11954
39,4084
39,8607
39,14094
39,9652
39,14688
39,12428
39,3855
39,13843
39,7270
39,4035
39,107
39,5164
39,13484
39,1667
39,1201
39,2285
39,3697
39,15006
39,9360
39,40
39,224
39,173
39,5167
39,4487
39,293
39,9703
39,9615
39,7110
39,6560
39,7011
39,12855
39,11835
39,5646
39,5211
39,5088
39,12135
39,139
39,2623
39,8481
88,7867
88,13527
88,2211
88,2805
88,9609
88,7719
88,2273
88,3129
88,3105
88,2765
88,13905
88,3500
88,6112
88,3767
88,6414
88,5103
88,9620
88,3864
88,11113
88,13188
88,5258
88,205
88,647
88,423
88,6749
88,7495
88,5377
88,13558
88,14592
88,6142
88,14723
88,13655
88,149
88,5193
88,14161
88,9321
88,1788
88,13318
88,12021
88,4039
88,4516
88,11900
88,9295
88,11389
88,2634
88,4589
88,2061
88,14989
88,9646
88,10654
88,12409
88,2090
88,6881
88,1548
88,8389
88,704
88,7355
88,14407
88,7163
88,13364
88,1025
88,4247
88,10203
88,1068
88,13236
88,5670
88,1786
88,1071
88,14662
88,2004
88,5182
88,12528
88,7396
88,1164
88,672
88,8085
88,12499
88,1250
88,11041
88,12826
88,14323
88,9414
88,994
88,12292
88,12279
88,9159
88,7470
88,14980
88,5759
88,9996
88,2911
88,6892
88,755
88,13194
88,14905
88,14981
88,10733
88,1800
88,9834
88,14972
88,5268
88,12654
88,1688
88,12788
88,7553
88,4601
88,885
88,1065
88,5220
88,8318
88,11868
88,5664
88,9404
88,13394
88,13926
88,3210
88,6714
88,5869
88,9030
88,243
88,11171
88,5578
88,883
88,12756
88,12009
88,10393
88,11351
88,14879
88,13074
88,105
88,13025
88,4202
88,27
88,6518
88,4597
88,10364
88,14878
88,4593
88,3321
88,12913
88,4903
88,5447
88,4030
88,11565
88,8831
88,4303
88,7971
88,2750
88,12057
88,5791
25,3876
25,7420
25,1584
25,51
25,3384
25,4208
25,5133
25,5214
25,14271
25,6410
25,10434
25,9691
25,4007
25,13855
25,852
25,5100
25,8325
25,3498
25,3612
25,69
25,3191
25,3457
25,4942
25,13603
25,229
25,5874
25,1591
25,3028
25,10467
25,3175
25,8941
25,4948
25,10161
25,7653
25,8457
25,6368
25,2836
25,10124
25,1608
25,12784
25,8678
25,10644
25,13901
25,13972
25,8883
25,12363
25,7992
25,8115
25,1945
25,9090
25,2837
25,2535
25,11167
25,5129
25,13629
25,2244
25,2102
25,2952
25,9662
25,9846
25,9127
25,5732
25,4515
25,14620
25,7768
25,8604
25,6066
25,8393
25,8862
25,11699
25,12399
25,831
25,14499
25,10594
25,2026
25,10183
25,4380
25,1063
25,13320
25,889
25,10059
25,10394
25,12927
25,5857
25,12302
25,648
25,14869
25,12802
25,12839
25,825
25,14295
25,703
25,9200
25,9325
25,2014
25,7193
25,5788
25,9500
25,11822
25,8198
25,14292
25,14264
25,12704
25,7929
25,2869
25,4419
25,6861
25,10850
25,11225
25,9766
25,12951
25,3261
25,11127
25,10449
25,730
25,1332
25,8923
25,9641
25,7265
25,2495
25,13777
25,1342
25,12618
25,4669
25,14804
25,8157
25,11170
25,7908
25,3117
25,15049
25,9072
25,7377
25,460
25,7747
25,128
25,8011
25,3647
25,10998
25,8850
25,4645
25,2322
25,8166
25,5601
25,6884
25,13677
25,12452
25,8272
25,1270
25,5523
25,10344
0,10946
0,8624
0,12779
0,4217
0,4420
0,8326
0,10617
0,7140
0,13890
0,8121
0,14899
0,9525
0,2779
0,15033
0,2544
0,9258
0,11045
0,2391
0,464
0,7258
0,295
0,13450
0,717
0,13441
0,1094
0,8030
0,3660
0,10545
0,12863
0,1951
0,12844
0,10896
0,8746
0,9956
0,2963
0,12014
0,12995
0,6531
0,10508
0,2655
0,135
0,3245
0,12424
0,3967
0,202
0,302
0,3092
0,14502
0,8256
0,10296
0,11743
0,1090
0,5758
0,14045
0,1119
0,5620
0,10996
0,13803
0,6395
0,13295
0,7111
0,1237
0,7273
0,7826
0,7931
0,11566
0,4653
0,7695
0,5419
0,9488
0,6885
0,2007
0,5951
0,3374
0,5125
0,5295
0,6014
0,7571
0,9858
0,3911
0,8514
0,1697
0,3783
0,10283
0,2282
0,7167
0,11898
0,7968
0,14966
0,14473
0,13522
0,14970
0,12612
0,8239
0,7743
0,13828
0,7866
0,9324
0,9442
0,8510
0,2142
0,1592
0,405
0,14599
0,12745
0,6950
0,6339
0,8892
0,14114
0,9943
0,13177
0,184
0,1984
0,7142
0,11151
0,10198
0,2365
0,13205
0,7325
0,6379
0,1522
0,2775
0,14612
0,3801
0,10113
0,4375
0,4205
0,2073
0,6658
0,2966
0,6180
0,13001
0,6868
0,13696
0,13565
0,57
0,244
0,1983
0,12493
0,3452
0,7326
0,3644
0,2368
0,2995
0,9685
0,6442
0,13090
0,14123
0,12198
0,5349
57,13142
57,11302
57,9684
57,2816
57,6149
57,6945
57,8006
57,13376
57,4031
57,7279
57,5864
57,1183
57,8960
57,8833
57,5995
57,282
57,5832
57,3867
57,12089
57,7742
57,8698
57,9316
57,9710
57,12574
57,3097
57,1249
57,6894
57,7654
57,7820
57,9355
57,13190
57,5393
57,2774
57,6062
57,13178
57,9760
57,12986
57,3055
57,13599
57,3096
57,2234
57,6320
57,13611
57,9275
57,14702
57,1880
57,14606
57,12874
57,1404
57,10634
57,13911
57,1026
57,10964
57,8739
57,8555
57,9031
57,5368
57,165
57,9143
57,5260
57,3358
57,12693
57,8244
57,4567
57,6686
57,783
57,279
57,6275
57,8715
57,6593
57,9900
57,14550
57,10482
57,13352
57,601
57,10108
57,6242
57,8770
57,1482
57,1033
57,12776
57,11853
57,4029
57,13921
57,6278
57,981
57,9092
57,7697
57,7973
57,2707
57,12414
57,3665
57,11941
57,2479
57,1875
57,9234
57,7389
57,12151
57,6266
57,2648
57,11054
57,10274
57,13711
57,12710
57,10716
57,5234
57,14580
57,3520
57,7180
57,1428
57,4191
57,13666
57,2616
57,422
57,7020
57,502
57,1734
57,8233
57,5743
57,4107
57,10666
57,12360
57,13781
57,2668
57,10671
57,10871
57,9756
57,9986
57,6269
57,10384
57,2736
57,1406
57,12565
57,10149
57,8354
57,8856
57,8560
57,13006
57,9231
57,8966
57,13659
57,3165
57,11419
57,9520
57,14891
57,8498
57,13916
57,8548
57,2158
57,4370
71,12348
71,3017
71,9551
71,4401
71,9668
71,8727
71,1536
71,210
71,2349
71,14504
71,5173
71,8264
71,4245
71,9384
71,5893
71,4153
71,5119
71,3648
71,5859
71,2958
71,14822
71,7507
71,6232
71,3679
71,5605
71,4440
71,10571
71,10060
71,6659
71,5958
71,14860
71,8037
71,7837
71,147
71,10791
71,7860
71,9069
71,13844
71,12769
71,14314
71,15029
71,7291
71,14798
71,3796
71,8435
71,12671
71,11500
71,1862
71,11564
71,664
71,12931
71,14204
71,9082
71,3396
71,6431
71,5764
71,13752
71,1106
71,6757
71,3419
71,3691
71,8009
71,7839
71,12309
71,14156
71,5863
71,11441
71,9880
71,2275
71,2290
71,7052
71,2993
71,1137
71,11325
71,10313
71,4870
71,337
71,4809
71,12539
71,13881
71,5922
71,4941
71,4171
71,12359
71,4175
71,12305
71,9302
71,8863
71,4930
71,209
71,1801
71,10922
71,10188
71,6018
71,11624
71,7414
71,10819
71,12391
71,5398
71,161
71,12158
71,10755
71,5397
71,1170
71,10189
71,13110
71,497
71,13973
71,5972
71,9134
71,1997
71,7911
71,9431
71,663
71,11722
71,3286
71,8631
71,9708
71,1107
71,159
71,4737
71,2027
71,11599
71,13131
71,407
71,2239
71,9959
71,2369
71,7412
71,10020
71,10398
71,10992
71,13472
71,9203
71,982
71,8878
71,11637
71,2998
71,13422
71,9133
71,8683
71,3539
71,12084
71,6744
71,2115
71,3733
71,15044
71,13576
71,5653
71,1963
90,12548
90,2913
90,7489
90,8874
90,10777
90,6584
90,9740
90,11672
90,1965
90,335
90,14516
90,12695
90,2575
90,10381
90,6906
90,12065
90,1587
90,9967
90,3132
90,15009
90,6491
90,6287
90,2335
90,9212
90,74
90,11162
90,2183
90,11049
90,5692
90,7256
90,10451
90,4016
90,11103
90,2957
90,2550
90,2284
90,6664
90,5520
90,7287
90,1558
90,5851
90,14811
90,10145
90,3730
90,3436
90,5735
90,4590
90,529
90,9183
90,8647
90,903
90,9728
90,10781
90,11645
90,7038
90,8420
90,7007
90,8482
90,4154
90,5688
90,9888
90,4782
90,5126
90,1367
90,2806
90,5761
90,13114
90,5584
90,7881
90,9675
90,7831
90,9243
90,3990
90,797
90,259
90,14194
90,10152
90,13509
90,2823
90,10165
90,9397
90,6829
90,11700
90,8076
90,13088
90,10499
90,6561
90,12675
90,11631
90,11488
90,11362
90,5956
90,8545
90,4726
90,6786
90,6974
90,2490
90,14214
90,2921
90,3469
90,11536
90,7078
90,10219
90,9628
90,10045
90,9395
90,11094
90,4790
90,4544
90,732
90,632
90,9167
90,5530
90,14960
90,4072
90,12836
90,3868
90,5705
90,833
90,13294
90,10595
90,14533
90,12044
90,9109
90,9210
90,7108
90,10282
90,3233
90,2452
90,1741
90,11530
90,5535
90,12658
90,5309
90,11600
90,4141
90,10010
90,11255
90,3525
90,12925
90,13590
90,10562
90,5012
90,9683
90,9399
90,8627
90,392
90,13231
90,9227
90,10415
22,3859
22,5352
22,5321
22,11502
22,5347
22,784
22,4277
22,2214
22,11823
22,7668
22,3910
22,10370
22,12598
22,7581
22,11766
22,134
22,1238
22,3471
22,418
22,1668
22,7051
22,1895
22,9838
22,466
22,5702
22,10013
22,228
22,13218
22,3681
22,4943
22,10236
22,7222
22,3058
22,6271
22,847
22,2308
22,5267
22,8720
22,14590
22,1628
22,2474
22,14352
22,2487
22,1478
22,7463
22,13955
22,9307
22,7319
22,8865
22,5188
22,3219
22,6995
22,8983
22,3421
22,2565
22,685
22,12050
22,11842
22,4046
22,255
22,10063
22,6218
22,11396
22,12243
22,2109
22,10872
22,3231
22,1771
22,2087
22,5118
22,539
22,8750
22,6836
22,10682
22,14280
22,3650
22,7801
22,1825
22,2852
22,4578
22,13022
22,8123
22,617
22,4449
22,8535
22,7461
22,6230
22,10573
22,13761
22,7079
22,91
22,14925
22,6198
22,13425
22,9382
22,5031
22,13510
22,13588
22,8004
22,9462
22,13675
22,865
22,41
22,3987
22,14885
22,11242
22,7192
22,12982
22,749
22,7100
22,12285
22,4385
22,5102
22,1190
22,11484
22,8321
22,1818
22,14436
22,8734
22,3407
22,5489
22,5116
22,7129
22,11508
22,3279
22,7219
22,9419
22,2819
22,1908
22,8192
22,2725
22,9352
22,6902
22,1483
22,2527
22,14495
22,13242
22,1727
22,894
22,8693
22,5218
22,7652
22,2195
22,5195
22,4187
22,11664
22,12930
22,12311
22,3420
22,5707
82,11172
82,3897
82,8677
82,12810
82,14343
82,12706
82,13717
82,14500
82,14479
82,273
82,13651
82,9176
82,3851
82,4536
82,12372
82,5659
82,563
82,5483
82,9591
82,6106
82,4394
82,6332
82,1037
82,13867
82,6546
82,8669
82,8864
82,3841
82,11692
82,12967
82,12991
82,7035
82,1451
82,550
82,4543
82,2665
82,9630
82,3632
82,10380
82,8651
82,14428
82,6397
82,6473
82,9156
82,3543
82,1686
82,1197
82,2868
82,1858
82,7334
82,630
82,10473
82,8407
82,4696
82,1387
82,3450
82,12884
82,705
82,14650
82,10984
82,5843
82,5571
82,1821
82,11739
82,5015
82,8237
82,5028
82,1823
82,13383
82,4661
82,13709
82,1143
82,3960
82,3064
82,5283
82,7213
82,14054
82,7202
82,5932
82,14006
82,5934
82,2824
82,7127
82,4446
82,11681
82,9189
82,12027
82,8477
82,15017
82,5001
82,869
82,5949
82,3235
82,4797
82,10664
82,13370
82,6508
82,12965
82,14255
82,4698
82,10598
82,8873
82,11627
82,3595
82,8982
82,13271
82,7836
82,9380
82,6474
82,3737
82,1028
82,7870
82,2853
82,390
82,5332
82,13299
82,14898
82,13306
82,15
82,12143
82,8889
82,3860
82,1479
82,10443
82,2897
82,12443
82,12721
82,9205
82,12974
82,7535
82,4732
82,11312
82,1698
82,3508
82,11122
82,4356
82,11119
82,11252
82,13614
82,6159
82,9557
82,1602
82,14049
82,8372
82,774
82,7189
82,9430
82,7117
82,11571
82,9975
77,8967
77,7317
77,4289
77,12860
77,7918
77,7618
77,9735
77,4933
77,4626
77,3826
77,6594
77,10735
77,7310
77,1465
77,13019
77,2149
77,1405
77,4452
77,11710
77,11368
77,4253
77,5420
77,7439
77,9638
77,904
77,1399
77,453
77,7221
77,1703
77,14496
77,12090
77,4545
77,14020
77,14403
77,13569
77,3694
77,773
77,9931
77,11735
77,14068
77,9930
77,12674
77,14526
77,2278
77,5738
77,4374
77,9467
77,5814
77,6939
77,2392
77,3176
77,2173
77,7711
77,11567
77,6299
77,3200
77,7162
77,13388
77,6844
77,14418
77,2831
77,4928
77,7936
77,10520
77,868
77,8134
77,3257
77,12765
77,6060
77,3274
77,9298
77,10739
77,3604
77,3712
77,5324
77,5929
77,12364
77,652
77,9993
77,11669
77,6486
77,3854
77,290
77,10557
77,1555
77,13695
77,7927
77,8384
77,11293
77,5536
77,13602
77,10591
77,3544
77,10710
77,9083
77,1627
77,10488
77,11675
77,13240
77,11238
77,10528
77,1525
77,11650
77,3745
77,3088
77,13039
77,10289
77,618
77,11287
77,14961
77,10667
77,3628
77,14964
77,2618
77,6215
77,1756
77,6108
77,2262
77,8206
77,3199
77,379
77,3212
77,6205
77,8765
77,11734
77,1206
77,9423
77,9201
77,7224
77,10587
77,10507
77,2930
77,9448
77,3081
77,14362
77,1263
77,3309
77,6689
77,501
77,12958
77,14976
77,13396
77,8282
77,5813
77,7833
77,6982
77,13858
77,7763
77,6559
77,4772
36,12973
36,1204
36,6735
36,5147
36,12234
36,12943
36,3533
36,1205
36,8984
36,14283
36,14763
36,12094
36,9110
36,11549
36,9572
36,896
36,8048
36,9343
36,4776
36,189
36,861
36,6997
36,10649
36,5516
36,6127
36,13826
36,7321
36,984
36,8827
36,8803
36,2746
36,10860
36,14593
36,5054
36,6089
36,12000
36,9530
36,597
36,12146
36,4460
36,13062
36,7786
36,954
36,8410
36,11994
36,6435
36,4002
36,8630
36,4222
36,9681
36,11084
36,5021
36,10445
36,10496
36,6029
36,14232
36,13738
36,8025
36,10464
36,13191
36,3111
36,14389
36,8635
36,9511
36,13975
36,13431
36,6054
36,11863
36,3337
36,8556
36,12195
36,14999
36,5138
36,3373
36,4207
36,10043
36,1248
36,9533
36,6058
36,8724
36,7361
36,14591
36,4969
36,6908
36,10030
36,373
36,2846
36,1013
36,1572
36,8182
36,5117
36,7233
36,8909
36,2533
36,11553
36,10613
36,7825
36,3305
36,12060
36,582
36,232
36,9376
63,1946
63,9406
63,1383
63,6419
63,12329
